subj,item,prime.condition,boost.condition,response,simulation
33,4,DO,different verb,DO,simulation: 17
50,19,PO,same verb,PO,simulation: 17
16,10,DO,different verb,DO,simulation: 17
19,32,DO,same verb,PO,simulation: 17
38,8,DO,different verb,DO,simulation: 17
47,9,DO,different verb,DO,simulation: 17
51,32,DO,same verb,DO,simulation: 17
29,10,PO,same verb,DO,simulation: 17
25,1,PO,different verb,PO,simulation: 17
51,20,PO,same verb,PO,simulation: 17
2,8,DO,different verb,PO,simulation: 17
49,13,PO,different verb,PO,simulation: 17
25,2,DO,different verb,PO,simulation: 17
25,6,DO,different verb,PO,simulation: 17
24,13,DO,same verb,PO,simulation: 17
11,5,PO,same verb,PO,simulation: 17
21,26,PO,different verb,PO,simulation: 17
16,26,PO,different verb,PO,simulation: 17
30,14,PO,same verb,PO,simulation: 17
39,24,PO,same verb,DO,simulation: 17
16,16,PO,same verb,DO,simulation: 17
7,15,DO,different verb,DO,simulation: 17
24,22,DO,same verb,PO,simulation: 17
33,21,DO,same verb,DO,simulation: 17
52,15,DO,same verb,DO,simulation: 17
16,21,DO,same verb,DO,simulation: 17
35,25,DO,same verb,DO,simulation: 17
35,29,DO,different verb,DO,simulation: 17
48,13,DO,same verb,PO,simulation: 17
19,28,PO,different verb,PO,simulation: 17
13,4,DO,same verb,DO,simulation: 17
16,19,DO,different verb,DO,simulation: 17
46,21,PO,same verb,DO,simulation: 17
48,31,DO,same verb,DO,simulation: 17
6,31,PO,same verb,DO,simulation: 17
28,23,PO,same verb,PO,simulation: 17
23,30,PO,different verb,PO,simulation: 17
33,31,PO,same verb,DO,simulation: 17
27,28,PO,same verb,PO,simulation: 17
1,2,DO,different verb,DO,simulation: 17
15,28,DO,different verb,DO,simulation: 17
45,1,PO,same verb,DO,simulation: 17
2,25,DO,same verb,PO,simulation: 17
35,32,PO,different verb,DO,simulation: 17
11,22,PO,different verb,PO,simulation: 17
45,21,PO,different verb,DO,simulation: 17
48,11,DO,different verb,DO,simulation: 17
44,19,DO,same verb,PO,simulation: 17
35,21,PO,same verb,DO,simulation: 17
37,24,DO,same verb,DO,simulation: 17
46,5,PO,different verb,PO,simulation: 17
27,14,PO,same verb,PO,simulation: 17
8,3,DO,different verb,DO,simulation: 17
9,9,DO,same verb,PO,simulation: 17
33,1,DO,different verb,PO,simulation: 17
38,14,DO,same verb,DO,simulation: 17
50,11,PO,same verb,PO,simulation: 17
10,2,DO,same verb,DO,simulation: 17
44,18,DO,different verb,DO,simulation: 17
2,27,PO,same verb,PO,simulation: 17
44,13,PO,different verb,PO,simulation: 17
18,5,PO,same verb,PO,simulation: 17
12,32,PO,different verb,PO,simulation: 17
9,18,DO,different verb,PO,simulation: 17
47,4,PO,different verb,DO,simulation: 17
24,15,PO,different verb,DO,simulation: 17
16,5,PO,same verb,PO,simulation: 17
47,6,DO,same verb,PO,simulation: 17
40,8,PO,same verb,DO,simulation: 17
42,1,DO,same verb,PO,simulation: 17
11,16,DO,same verb,PO,simulation: 17
9,2,DO,different verb,PO,simulation: 17
32,16,DO,same verb,DO,simulation: 17
46,28,PO,same verb,PO,simulation: 17
43,15,PO,same verb,DO,simulation: 17
50,27,PO,different verb,DO,simulation: 17
47,14,DO,same verb,DO,simulation: 17
39,17,DO,different verb,DO,simulation: 17
16,14,DO,different verb,DO,simulation: 17
32,10,DO,different verb,DO,simulation: 17
39,1,DO,different verb,DO,simulation: 17
16,31,DO,different verb,DO,simulation: 17
3,25,PO,different verb,DO,simulation: 17
9,11,PO,different verb,PO,simulation: 17
52,22,PO,same verb,PO,simulation: 17
30,18,DO,different verb,PO,simulation: 17
3,31,DO,different verb,DO,simulation: 17
15,17,PO,different verb,DO,simulation: 17
6,29,DO,same verb,DO,simulation: 17
20,11,DO,same verb,PO,simulation: 17
23,20,DO,different verb,DO,simulation: 17
28,27,PO,same verb,DO,simulation: 17
17,2,DO,different verb,PO,simulation: 17
31,26,PO,same verb,DO,simulation: 17
18,30,PO,different verb,DO,simulation: 17
6,9,PO,same verb,PO,simulation: 17
18,13,DO,same verb,DO,simulation: 17
20,20,PO,different verb,DO,simulation: 17
29,2,DO,different verb,DO,simulation: 17
18,31,PO,different verb,PO,simulation: 17
54,19,PO,same verb,DO,simulation: 17
4,13,DO,different verb,PO,simulation: 17
10,6,PO,same verb,DO,simulation: 17
22,3,DO,different verb,DO,simulation: 17
49,18,DO,same verb,PO,simulation: 17
49,15,PO,different verb,DO,simulation: 17
21,25,DO,different verb,PO,simulation: 17
19,30,DO,same verb,PO,simulation: 17
12,23,DO,different verb,PO,simulation: 17
36,6,DO,same verb,DO,simulation: 17
17,4,PO,different verb,DO,simulation: 17
53,26,PO,same verb,DO,simulation: 17
54,7,DO,same verb,DO,simulation: 17
5,19,DO,same verb,PO,simulation: 17
53,21,PO,same verb,DO,simulation: 17
21,6,PO,same verb,DO,simulation: 17
42,7,PO,different verb,PO,simulation: 17
38,22,PO,same verb,PO,simulation: 17
46,30,DO,different verb,DO,simulation: 17
12,5,DO,same verb,PO,simulation: 17
15,27,PO,different verb,DO,simulation: 17
21,11,DO,same verb,PO,simulation: 17
48,14,PO,different verb,PO,simulation: 17
23,27,PO,different verb,PO,simulation: 17
32,18,DO,different verb,DO,simulation: 17
52,18,PO,different verb,DO,simulation: 17
21,21,DO,same verb,PO,simulation: 17
48,25,DO,different verb,PO,simulation: 17
39,31,PO,same verb,DO,simulation: 17
7,17,DO,different verb,DO,simulation: 17
18,4,PO,different verb,DO,simulation: 17
31,30,PO,different verb,DO,simulation: 17
6,26,PO,same verb,PO,simulation: 17
1,23,DO,same verb,PO,simulation: 17
44,27,PO,different verb,PO,simulation: 17
5,14,DO,same verb,PO,simulation: 17
31,21,PO,same verb,DO,simulation: 17
23,13,PO,different verb,DO,simulation: 17
11,15,PO,different verb,DO,simulation: 17
6,5,DO,different verb,PO,simulation: 17
3,29,DO,different verb,PO,simulation: 17
30,11,PO,same verb,PO,simulation: 17
17,16,DO,same verb,DO,simulation: 17
1,13,PO,different verb,PO,simulation: 17
31,12,DO,same verb,PO,simulation: 17
48,29,PO,different verb,PO,simulation: 17
41,11,DO,same verb,PO,simulation: 17
48,6,DO,different verb,PO,simulation: 17
30,12,PO,different verb,PO,simulation: 17
14,4,DO,different verb,DO,simulation: 17
47,28,DO,same verb,DO,simulation: 17
53,7,DO,different verb,DO,simulation: 17
43,32,DO,different verb,DO,simulation: 17
13,15,DO,same verb,DO,simulation: 17
54,5,DO,same verb,PO,simulation: 17
52,26,DO,same verb,PO,simulation: 17
34,8,DO,different verb,DO,simulation: 17
20,19,PO,same verb,PO,simulation: 17
52,25,PO,different verb,PO,simulation: 17
8,30,PO,same verb,PO,simulation: 17
11,6,PO,different verb,PO,simulation: 17
11,21,DO,different verb,DO,simulation: 17
51,28,PO,different verb,PO,simulation: 17
48,26,PO,same verb,PO,simulation: 17
53,13,PO,different verb,DO,simulation: 17
46,20,PO,different verb,DO,simulation: 17
4,16,PO,same verb,PO,simulation: 17
13,31,DO,different verb,PO,simulation: 17
47,16,DO,same verb,PO,simulation: 17
50,12,DO,different verb,DO,simulation: 17
9,5,PO,different verb,PO,simulation: 17
14,7,DO,different verb,PO,simulation: 17
26,5,DO,same verb,PO,simulation: 17
32,20,PO,same verb,DO,simulation: 17
16,28,PO,different verb,PO,simulation: 17
13,17,PO,different verb,DO,simulation: 17
10,29,PO,same verb,DO,simulation: 17
14,12,DO,different verb,DO,simulation: 17
33,6,DO,same verb,DO,simulation: 17
37,16,DO,same verb,DO,simulation: 17
4,2,PO,different verb,PO,simulation: 17
54,1,DO,different verb,DO,simulation: 17
54,14,PO,same verb,PO,simulation: 17
26,28,PO,different verb,PO,simulation: 17
31,9,PO,same verb,DO,simulation: 17
34,23,DO,same verb,DO,simulation: 17
31,7,PO,same verb,DO,simulation: 17
26,14,DO,same verb,DO,simulation: 17
43,18,DO,same verb,DO,simulation: 17
29,25,PO,different verb,DO,simulation: 17
33,29,DO,same verb,DO,simulation: 17
41,13,PO,same verb,DO,simulation: 17
43,25,PO,different verb,DO,simulation: 17
37,2,DO,same verb,DO,simulation: 17
35,14,DO,different verb,PO,simulation: 17
14,11,DO,different verb,PO,simulation: 17
26,31,PO,same verb,DO,simulation: 17
52,7,DO,different verb,PO,simulation: 17
46,12,PO,same verb,DO,simulation: 17
40,15,DO,different verb,DO,simulation: 17
38,5,DO,same verb,DO,simulation: 17
25,31,DO,same verb,PO,simulation: 17
50,10,PO,different verb,PO,simulation: 17
23,1,PO,same verb,PO,simulation: 17
53,15,PO,same verb,DO,simulation: 17
15,12,DO,different verb,DO,simulation: 17
23,4,DO,same verb,DO,simulation: 17
2,14,PO,same verb,PO,simulation: 17
41,23,DO,different verb,DO,simulation: 17
36,26,PO,same verb,PO,simulation: 17
43,24,PO,same verb,DO,simulation: 17
32,7,PO,same verb,PO,simulation: 17
41,6,DO,different verb,DO,simulation: 17
12,13,PO,different verb,PO,simulation: 17
34,30,DO,same verb,DO,simulation: 17
34,31,DO,same verb,DO,simulation: 17
11,17,DO,same verb,DO,simulation: 17
44,28,PO,different verb,PO,simulation: 17
31,23,DO,same verb,DO,simulation: 17
51,4,DO,same verb,DO,simulation: 17
12,30,PO,same verb,DO,simulation: 17
54,15,PO,different verb,DO,simulation: 17
16,7,DO,same verb,PO,simulation: 17
28,28,DO,different verb,PO,simulation: 17
3,4,DO,same verb,DO,simulation: 17
37,28,DO,different verb,DO,simulation: 17
52,9,DO,same verb,PO,simulation: 17
38,12,DO,same verb,DO,simulation: 17
49,32,PO,different verb,DO,simulation: 17
29,13,PO,same verb,DO,simulation: 17
15,22,PO,same verb,DO,simulation: 17
4,5,DO,different verb,DO,simulation: 17
9,13,DO,different verb,PO,simulation: 17
47,2,PO,same verb,DO,simulation: 17
48,15,DO,same verb,DO,simulation: 17
19,24,DO,same verb,DO,simulation: 17
14,17,PO,different verb,DO,simulation: 17
29,29,DO,same verb,PO,simulation: 17
42,31,PO,different verb,DO,simulation: 17
25,14,PO,same verb,PO,simulation: 17
27,15,PO,different verb,DO,simulation: 17
52,20,PO,different verb,DO,simulation: 17
17,32,PO,different verb,DO,simulation: 17
2,31,DO,same verb,PO,simulation: 17
3,21,DO,different verb,DO,simulation: 17
40,20,DO,same verb,PO,simulation: 17
18,29,DO,different verb,PO,simulation: 17
1,25,PO,same verb,PO,simulation: 17
8,1,DO,same verb,PO,simulation: 17
16,4,DO,same verb,DO,simulation: 17
49,3,DO,different verb,DO,simulation: 17
16,17,PO,same verb,PO,simulation: 17
54,2,PO,different verb,DO,simulation: 17
29,11,DO,same verb,DO,simulation: 17
49,16,DO,same verb,DO,simulation: 17
25,4,PO,same verb,DO,simulation: 17
33,11,DO,same verb,DO,simulation: 17
11,4,PO,same verb,DO,simulation: 17
4,26,DO,different verb,PO,simulation: 17
22,9,DO,same verb,DO,simulation: 17
7,18,PO,different verb,PO,simulation: 17
36,23,PO,different verb,PO,simulation: 17
15,10,PO,different verb,DO,simulation: 17
36,16,DO,same verb,DO,simulation: 17
7,29,PO,same verb,PO,simulation: 17
28,24,PO,different verb,DO,simulation: 17
30,6,PO,same verb,PO,simulation: 17
18,15,PO,different verb,PO,simulation: 17
34,1,PO,different verb,DO,simulation: 17
24,18,PO,different verb,PO,simulation: 17
53,19,PO,same verb,DO,simulation: 17
32,26,DO,same verb,PO,simulation: 17
19,8,PO,same verb,DO,simulation: 17
3,23,PO,different verb,PO,simulation: 17
33,14,DO,different verb,DO,simulation: 17
35,17,DO,same verb,PO,simulation: 17
48,27,PO,different verb,DO,simulation: 17
15,4,PO,same verb,DO,simulation: 17
17,27,DO,different verb,PO,simulation: 17
40,19,PO,different verb,PO,simulation: 17
53,18,DO,same verb,DO,simulation: 17
25,10,DO,same verb,PO,simulation: 17
9,31,PO,same verb,PO,simulation: 17
7,28,PO,different verb,PO,simulation: 17
18,22,PO,different verb,PO,simulation: 17
9,16,PO,different verb,PO,simulation: 17
10,17,PO,different verb,DO,simulation: 17
2,7,PO,same verb,PO,simulation: 17
28,26,PO,same verb,PO,simulation: 17
25,3,DO,same verb,PO,simulation: 17
7,5,DO,same verb,PO,simulation: 17
30,9,PO,different verb,PO,simulation: 17
2,10,DO,different verb,PO,simulation: 17
37,1,DO,different verb,PO,simulation: 17
2,26,DO,same verb,PO,simulation: 17
49,23,PO,different verb,PO,simulation: 17
44,2,DO,different verb,PO,simulation: 17
30,15,PO,same verb,DO,simulation: 17
40,10,PO,same verb,PO,simulation: 17
32,5,PO,same verb,PO,simulation: 17
17,20,PO,different verb,DO,simulation: 17
34,3,DO,different verb,DO,simulation: 17
7,30,DO,different verb,DO,simulation: 17
30,19,PO,same verb,PO,simulation: 17
24,30,PO,different verb,PO,simulation: 17
40,5,PO,different verb,PO,simulation: 17
5,9,PO,same verb,DO,simulation: 17
52,13,PO,different verb,PO,simulation: 17
11,14,PO,different verb,PO,simulation: 17
11,20,PO,same verb,PO,simulation: 17
6,1,DO,same verb,PO,simulation: 17
27,31,DO,same verb,PO,simulation: 17
50,20,PO,same verb,DO,simulation: 17
8,17,DO,different verb,DO,simulation: 17
33,5,DO,different verb,DO,simulation: 17
28,10,DO,same verb,PO,simulation: 17
7,2,DO,same verb,PO,simulation: 17
33,9,PO,same verb,DO,simulation: 17
52,2,PO,same verb,PO,simulation: 17
30,1,PO,same verb,PO,simulation: 17
13,23,DO,same verb,PO,simulation: 17
45,10,PO,different verb,DO,simulation: 17
48,10,DO,different verb,PO,simulation: 17
51,11,DO,different verb,PO,simulation: 17
13,14,DO,different verb,PO,simulation: 17
8,7,PO,same verb,DO,simulation: 17
5,23,DO,different verb,PO,simulation: 17
12,11,PO,same verb,PO,simulation: 17
3,8,DO,different verb,DO,simulation: 17
4,4,DO,different verb,DO,simulation: 17
31,8,PO,different verb,DO,simulation: 17
6,12,DO,same verb,PO,simulation: 17
17,3,DO,same verb,DO,simulation: 17
13,2,PO,same verb,PO,simulation: 17
18,1,PO,different verb,PO,simulation: 17
43,3,DO,different verb,DO,simulation: 17
47,22,DO,same verb,PO,simulation: 17
45,19,PO,different verb,DO,simulation: 17
35,31,PO,same verb,DO,simulation: 17
17,25,DO,different verb,PO,simulation: 17
53,17,PO,different verb,DO,simulation: 17
41,3,PO,different verb,DO,simulation: 17
36,20,DO,different verb,PO,simulation: 17
2,15,DO,different verb,PO,simulation: 17
30,25,PO,same verb,PO,simulation: 17
43,12,DO,different verb,PO,simulation: 17
37,4,PO,different verb,DO,simulation: 17
23,22,DO,same verb,PO,simulation: 17
7,11,PO,different verb,PO,simulation: 17
50,21,PO,different verb,DO,simulation: 17
54,9,PO,same verb,PO,simulation: 17
15,11,DO,different verb,DO,simulation: 17
8,20,PO,same verb,PO,simulation: 17
16,3,DO,different verb,DO,simulation: 17
5,3,PO,different verb,DO,simulation: 17
26,25,DO,same verb,DO,simulation: 17
48,24,PO,different verb,DO,simulation: 17
11,11,DO,different verb,PO,simulation: 17
48,3,DO,different verb,DO,simulation: 17
42,9,PO,same verb,DO,simulation: 17
20,22,DO,different verb,PO,simulation: 17
26,4,DO,different verb,DO,simulation: 17
51,30,DO,different verb,PO,simulation: 17
51,1,PO,different verb,PO,simulation: 17
11,2,DO,same verb,PO,simulation: 17
14,5,DO,different verb,PO,simulation: 17
53,9,DO,different verb,DO,simulation: 17
41,20,PO,different verb,DO,simulation: 17
32,31,DO,same verb,DO,simulation: 17
15,20,PO,different verb,PO,simulation: 17
33,30,DO,different verb,DO,simulation: 17
29,19,DO,same verb,PO,simulation: 17
36,25,PO,same verb,PO,simulation: 17
9,28,DO,same verb,PO,simulation: 17
32,13,PO,different verb,PO,simulation: 17
6,19,PO,same verb,PO,simulation: 17
53,30,PO,different verb,PO,simulation: 17
54,16,DO,different verb,DO,simulation: 17
48,12,DO,different verb,PO,simulation: 17
22,5,PO,different verb,PO,simulation: 17
20,25,PO,different verb,PO,simulation: 17
22,4,DO,same verb,DO,simulation: 17
40,25,DO,same verb,DO,simulation: 17
38,20,DO,different verb,PO,simulation: 17
3,16,DO,different verb,DO,simulation: 17
1,19,PO,different verb,PO,simulation: 17
46,31,PO,different verb,DO,simulation: 17
23,25,PO,same verb,PO,simulation: 17
26,9,PO,different verb,DO,simulation: 17
23,8,PO,different verb,DO,simulation: 17
38,6,DO,same verb,DO,simulation: 17
48,21,DO,different verb,PO,simulation: 17
2,32,DO,same verb,DO,simulation: 17
31,18,DO,same verb,PO,simulation: 17
33,3,PO,different verb,DO,simulation: 17
27,1,PO,different verb,PO,simulation: 17
27,20,DO,different verb,PO,simulation: 17
5,6,PO,different verb,DO,simulation: 17
11,13,DO,same verb,PO,simulation: 17
38,27,PO,different verb,DO,simulation: 17
50,9,PO,different verb,DO,simulation: 17
54,31,PO,different verb,DO,simulation: 17
20,6,PO,same verb,PO,simulation: 17
46,3,PO,different verb,DO,simulation: 17
11,27,PO,different verb,PO,simulation: 17
5,5,PO,same verb,PO,simulation: 17
50,22,PO,same verb,DO,simulation: 17
22,16,PO,same verb,PO,simulation: 17
26,11,DO,different verb,PO,simulation: 17
17,22,PO,different verb,PO,simulation: 17
11,7,DO,same verb,PO,simulation: 17
45,2,DO,same verb,DO,simulation: 17
43,19,DO,different verb,DO,simulation: 17
44,11,PO,same verb,PO,simulation: 17
39,13,DO,same verb,DO,simulation: 17
38,10,PO,same verb,DO,simulation: 17
52,8,DO,different verb,DO,simulation: 17
21,32,PO,different verb,DO,simulation: 17
28,13,DO,different verb,DO,simulation: 17
31,6,DO,different verb,DO,simulation: 17
20,1,PO,different verb,PO,simulation: 17
17,5,DO,different verb,PO,simulation: 17
10,24,PO,same verb,DO,simulation: 17
40,28,DO,different verb,PO,simulation: 17
21,30,PO,different verb,PO,simulation: 17
51,16,DO,same verb,PO,simulation: 17
21,3,DO,different verb,PO,simulation: 17
18,28,DO,different verb,DO,simulation: 17
45,8,DO,same verb,DO,simulation: 18
13,20,PO,different verb,PO,simulation: 18
26,7,PO,same verb,DO,simulation: 18
46,4,DO,same verb,DO,simulation: 18
4,29,PO,same verb,PO,simulation: 18
9,8,DO,same verb,PO,simulation: 18
32,25,PO,different verb,PO,simulation: 18
28,22,PO,different verb,DO,simulation: 18
13,22,DO,same verb,PO,simulation: 18
13,9,DO,different verb,PO,simulation: 18
23,12,DO,different verb,DO,simulation: 18
54,12,PO,different verb,DO,simulation: 18
20,11,PO,different verb,DO,simulation: 18
4,22,PO,same verb,DO,simulation: 18
33,30,DO,same verb,DO,simulation: 18
12,11,PO,different verb,PO,simulation: 18
28,24,DO,different verb,DO,simulation: 18
20,19,PO,different verb,PO,simulation: 18
25,11,PO,same verb,DO,simulation: 18
43,2,DO,different verb,DO,simulation: 18
2,29,PO,different verb,PO,simulation: 18
21,31,DO,same verb,PO,simulation: 18
28,31,DO,same verb,DO,simulation: 18
37,16,PO,different verb,PO,simulation: 18
35,27,PO,same verb,DO,simulation: 18
43,31,PO,same verb,PO,simulation: 18
18,6,PO,same verb,PO,simulation: 18
3,9,PO,same verb,PO,simulation: 18
38,28,PO,different verb,DO,simulation: 18
46,12,DO,same verb,DO,simulation: 18
15,8,DO,same verb,PO,simulation: 18
17,32,PO,same verb,PO,simulation: 18
41,5,DO,same verb,PO,simulation: 18
29,2,DO,same verb,DO,simulation: 18
47,11,DO,same verb,DO,simulation: 18
37,22,PO,different verb,PO,simulation: 18
13,6,DO,different verb,PO,simulation: 18
37,19,PO,same verb,PO,simulation: 18
11,24,DO,different verb,DO,simulation: 18
51,30,DO,same verb,DO,simulation: 18
19,9,DO,same verb,PO,simulation: 18
53,22,PO,same verb,PO,simulation: 18
8,20,PO,same verb,PO,simulation: 18
52,31,DO,same verb,PO,simulation: 18
48,6,DO,different verb,PO,simulation: 18
35,23,DO,different verb,DO,simulation: 18
28,6,DO,same verb,DO,simulation: 18
42,9,DO,different verb,DO,simulation: 18
26,27,DO,same verb,DO,simulation: 18
14,5,PO,same verb,PO,simulation: 18
23,3,DO,same verb,PO,simulation: 18
22,15,DO,same verb,DO,simulation: 18
9,20,DO,same verb,PO,simulation: 18
42,4,DO,different verb,PO,simulation: 18
2,18,PO,same verb,PO,simulation: 18
12,27,PO,different verb,DO,simulation: 18
8,7,DO,same verb,DO,simulation: 18
36,14,DO,different verb,DO,simulation: 18
